Unnamed: 0,Title,URL,Short Intro,Category,Sub-Category,Course Type,Language,Subtitle Languages,Skills,Instructors,Number of viewers,Duration,Site,Program Type,Courses,Level,Number of Reviews,Unique Projects,Prequisites,What you learn,Related Programs,Monthly access,6-Month access,4-Month access,3-Month access,5-Month access,2-Month access,School,Topics related to CRM,ExpertTracks,FAQs,Course Title,Course URL,Course Short Intro,Weekly study,Premium course,What is included,Rank,Created by,Program,Number of ratings,Price,COURSE CATEGORIES,user_id,user_rating,title_code
33,Graphic Design Specialization,https://www.coursera.org/specializations/graphic-design,Make Compelling Design. Learn and apply the principles of graphic design towards a comprehensive branding project. ,Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, Spanish, Serbian","Visual Communication, Branding Communication, Graphic Design, Art History, Typography, Creativity, Graphics, Design Theory, Color Theory, Adobe Illustrator, History, Adobe Indesign, ","Michael Worthington ,Anther Kiley ,Gail Swanlund ,Louise Sandhaus ,Lorraine Wild ,","15,224 ",Approximately 6 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.8,27
44,Introduction to Programming with Python and Java Specialization,https://www.coursera.org/specializations/programming-python-java,"Boost Your Computer Programming Skills. With minimal previous exposure, learn two popular programming languages at an accelerated pace.",Computer Science,Software Development,Specialization,English,"Subtitles: English, Korean","Programming Principles, Python Programming, Java Programming, Data Structure, Computer Programming, Python Tools, Python Syntax And Semantics, Data Science, Python Libraries, Data Analysis, Data Visualization (DataViz), Java Tools, ","Brandon Krakowsky ,",960 ,Approximately 4 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.7,28
50,Python 3 Programming Specialization,https://www.coursera.org/specializations/python-3-programming,Become a Fluent Python Programmer. Learn the fundamentals and become an independent programmer.,Computer Science,Software Development,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Italian, Portuguese (Brazilian), Vietnamese, Korean, German, Russian, Spanish","Json, Computer Programming, Python Programming, Sorting, ","Paul Resnick ,Steve Oney ,Christopher Brooks ,","15,871 ",Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.9,29
52,Accelerated Computer Science Fundamentals Specialization,https://www.coursera.org/specializations/cs-fundamentals,Data Structures and Algorithms in C++. Learn fundamentals of computer science while implementing efficient data structures in C++.,Computer Science,Algorithms,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, Spanish","Run-time Analysis, Algorithms, Hash Table, Trees (Data Structures), Object-Oriented Programming (OOP), ","Wade Fagen-Ulmschneider ,","2,340 ",Approximately 3 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.7,30
54,DevOps on AWS Specialization,https://www.coursera.org/specializations/aws-devops,Launch your career in DevOps. Master DevOps methodologies and AWS services to deliver faster and more reliable updates to your customers,Computer Science,Software Development,Specialization,English,Subtitles: English,"Continuous Integration, Devops, Monitoring and Logging, Continuous Delivery, Microservices, AWS Identity and Access Management, Networking on AWS, AWS Management Console, Cloud Computing, aws security, Test Automation, AWS cloud, ","Morgan Willis ,Seph Robinson ,Rafael Lopes ,Russell Sayers ,Alana Layton ,",811 ,Approximately 3 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.9,31
65,UI / UX Design Specialization,https://www.coursera.org/specializations/ui-ux-design,"Design High-Impact User Experiences. Research, design, and prototype effective, visually-driven websites and apps. ",Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, Spanish","Website Wireframe, strategy, User Interface Design (UI Design), User Experience (UX), User Research, Graphic Design, Adobe XD, Adobe Illustrator, InVision, Marvel, Adobe Indesign, Treejack, ","Michael Worthington ,Roman Jaster ,","6,349 ",Approximately 4 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.8,32
68,Creative Writing Specialization,https://www.coursera.org/specializations/creative-writing,Craft Your Story Like the Great Writers. Craft an original story that will absorb a reader’s interest from the beginning to end.,Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Serbian, Italian, Vietnamese, German, Russian, Spanish, Hungarian, Polish","Short Story Writing, Fiction Writing, Creativity, Copy Editing, ","Brando Skyhorse ,Amy Bloom ,Amity Gaige ,Salvatore Scibona ,","4,819 ",Approximately 6 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.7,33
79,Modern and Contemporary Art and Design Specialization,https://www.coursera.org/specializations/modern-contemporary-art-design,"Explore Art and Ideas of Our Time. Develop a deeper understanding of artists’ and designers’ processes, and gain confidence in looking at and talking about art.",Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Greek, Italian, Portuguese (Brazilian), Vietnamese, German, Russian, Turkish, Spanish, Persian, Hungarian, Serbian","Photography, Design, Art, History, Museums, Creativity, Art History, Art Direction, ","Lisa Mazzola ,Sarah Meister ,Lucy Gallun ,Sophie Cavoulacos ,Sean Anderson ,Arièle Dionne-Krosnick ,Erica Papernik-Shimizu ,Christian Rattemeyer ,Paola Antonelli ,Michelle Millar Fisher ,Stephanie Kramer ,Anna Burckhardt ,","2,112 ",Approximately 7 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,34
83,The Business of Music Production Specialization,https://www.coursera.org/specializations/business-music-production,Become a Business-Savvy Music Producer. Gain the knowledge and skills you need to launch your career as a music producer.,Arts and Humanities,Music and Art,Specialization,English,Subtitles: English,"Copyright, Music production, Contracts, Pro Tools, Music recording, Music business, Revenue streams, Teambuilding, Audio Production, Music, Songwriting, Create music legally, ","John P. Kellogg, Esq. ,Stephen Webber ,Dr. E. Michael Harrington ,Chrissy Tignor ,",563 ,Approximately 4 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,35
87,Music Production Specialization,https://www.coursera.org/specializations/music-production,Develop Your Creativity as a Music Producer . Learn the art and technology of music production to create professional music compositions.,Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Spanish, Portuguese (Brazilian), Chinese (Simplified)","Audio Recording, Music, Music production, Sound Design, Audio Editing, Audio Production, Songwriting, Music recording, MIDI, Pro Tools, music editing, Music mixing, ","Stephen Webber ,Loudon Stearns ,Chrissy Tignor ,","1,759 ",Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,36
93,The DIY Musician Specialization,https://www.coursera.org/specializations/diy-musician,"Write, Record, and Produce Your Own Music. Learn how to produce your own music and launch your music career.",Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, French, Portuguese (European), Russian, Spanish","Crowdfunding, Music production, Social Media, Songwriting, Music recording, Music, Poetry, Audio Production, MIDI, Pro Tools, Music business, Marketing, ","Pat Pattison ,Stephen Webber ,Chrissy Tignor ,Leah Waldo ,",426 ,Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.1,37
116,The Singer Songwriter Specialization,https://www.coursera.org/specializations/singer-songwriter,"Write, perform, and record original music. Learn how to transform your ideas and emotions into songs that are uniquely you",Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, French, Catalan, Portuguese (Brazilian), Vietnamese, Russian, Portuguese (European), Spanish","Music production, Ableton, Singing, Songwriting, Guitar, Tablature, Music notation, Guitar scales, Guitar chords, Popular Music, Breathing Techniques, Belting, ","Thaddeus Hogarth ,Jeannie Gagne ,Pat Pattison ,Erin Barra ,",434 ,Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.0,38
143,Game Design: Art and Concepts Specialization,https://www.coursera.org/specializations/game-design,Create Imaginative Games. Design a video game for independent distribution in just four courses.,Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Chinese (Traditional), Arabic, French, Ukrainian, Portuguese (European), Italian, Portuguese (Brazilian), Vietnamese, German, Russian, Spanish, Hungarian, Chinese (Simplified), Turkish","Interactive Storytelling, Game Design Document, Video Game Design, Game Design, Video Game Development, Gameplay, Level Design, Art, ","Fran Krause ,Dariush Derakhshani ,Théotime Vaillant ,","2,310 ",Approximately 6 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.3,39
145,Electronic Music Production Specialization,https://www.coursera.org/specializations/electronic-music-production,Create Musical Compositions With Your Computer. Learn the tools and techniques to create professional sounding music.,Arts and Humanities,Music and Art,Specialization,English,"Subtitles: English, Spanish, Portuguese (Brazilian), Chinese (Simplified), French, Portuguese (European), Russian","Audio Production, Audio Recording, Music, Sound Design, Audio Editing, Music Making, File Management, Ableton, MIDI programming, Create an electronic composition, Create custom synthesizer patches, Manipulate preset patches, ","Loudon Stearns ,Erin Barra ,Rishabh Rajan ,",493 ,Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.1,40
11,Applied Software Engineering Fundamentals Specialization,https://www.coursera.org/specializations/software-engineering-fundamentals,"Build the foundation of your career in Software. Develop hands-on experience with Git, GitHub, Linux, and Python, and learn the fundamentals of Software Engineering. ",Computer Science,Software Development,Specialization,English,"Subtitles: English, Korean, Arabic","Linux, Software Design and Architecture, Python Programming, Git and GitHub, Software Development Lifecycle (SDLC), Basic programming concepts, Careers in software engineering, Programming languages and frameworks, The Software Development Lifecycle (SDLC), Software Architecture, Shell Script, Bash (Unix Shell), ","Rav Ahuja ,Lin Joyner ,Bethany Hudnutt ,Sam Prokopchuk ,Ramesh Sannareddy ,Upkar Lidder ,Joseph Santarcangelo ,",201 ,Approximately 5 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4.0,21
12,"DevOps, Cloud, and Agile Foundations Specialization",https://www.coursera.org/specializations/devops-cloud-and-agile-foundations,,Computer Science,Design and Product,Specialization,English,"Subtitles: English, German, Arabic, French, Portuguese (European), Italian, Vietnamese, Russian, Spanish","Cloud Native, Devops, Scrum, Cloud Computing, agile, Test-Driven Development, CI/CD, Behavior-Driven Development, Iaas PaaS Saas, Hybrid Multicloud, Agile Software Development, Scrum Methodology, ","John Rofrano ,Rav Ahuja ,",625 ,Approximately 4 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3.7,22
14,Python for Everybody Specialization,https://www.coursera.org/specializations/python,"Learn to Program and Analyze Data with Python. Develop programs to gather, clean, analyze, and visualize data.",Computer Science,Software Development,Specialization,English,"Subtitles: English, Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, Korean, German, Russian, Turkish, Spanish","Json, Xml, Python Programming, Database (DBMS), Python Syntax And Semantics, Basic Programming Language, Computer Programming, Data Structure, Tuple, Web Scraping, Sqlite, SQL, ","Charles Russell Severance ,","202,757 ",Approximately 8 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3.9,23
19,Meta React Native Specialization,https://www.coursera.org/specializations/meta-react-native,"Become a cross-platform mobile app developer. Learn in-demand skills for developing reliable, scalable and user-friendly mobile apps for multiple operating systems, such as iOS and Android.",Computer Science,Mobile and Web Development,Specialization,English,Subtitles: English,"Web Development, React (Web Framework), HTML and CSS, Mobile Development, JavaScript, Test-Driven Development, Front-End Web Development, Object-Oriented Programming (OOP), Linux, Bash (Unix Shell), Github, Version Control, ","Taught by Meta Staff ,",564 ,Approximately 8 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4.0,24
20,Mathematics for Machine Learning and Data Science Specialization,https://www.coursera.org/specializations/mathematics-for-machine-learning-and-data-science,"Master the Toolkit of AI and Machine Learning. Mathematics for Machine Learning and Data Science is a beginner-friendly Specialization where you’ll learn the fundamental mathematics toolkit of machine learning: calculus, linear algebra, statistics, and probability.",Computer Science,Algorithms,Specialization,English,Subtitles: English,"Bayesian Statistics, Machine Learning, Mathematics, Probability, Linear Regression, Linear Equation, Eigenvalues And Eigenvectors, Linear Algebra, Determinants, Calculus, Mathematical Optimization, Gradient Descent, ","Luis Serrano ,Elena Sanina ,Anshuman Singh ,Magdalena Bouza ,",369 ,Approximately 3 months to complete,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3.7,25
